time_s,s_time_corrected_s,No of GPS Satellites Available,Time Since Start of Day (seconds),Latitude (degrees),Longitude (degrees),Velocity (km/hr),Heading (degrees),Height (km),Vertical velocity (km/hr),Sample period (seconds),Steering Angle (degrees),Wheel Speed Front Left (rad/sec),Wheel Speed Front Right (rad/sec),Wheel Speed Rear Left (rad/sec),Wheel Speed Rear Right (rad/sec),Yaw Rate (deg/sec),Indicated Vehicle Speed (km/hr),Indicated Longitudinal Acceleration (g),Indicated Lateral Acceleration (g),Handbrake (0 or 1),Gear Requested (Number fof gear employed 1-5),Gear (Number fof gear employed 1-5),Engine Speed (rev/min),Coolant Temperature (degrees),Clutch Position (0 or 1),Brake Pressure (psi),Brake Position (0 or 1),Battery Voltage (volts),Air Temperature (degrees),Accelerator Pedal Position (0 or 1),S_GPS LATITUDE (degrees),S_GPS LONGITUDE (degrees),S_GPS ALTITUDE (m),S_GPS SPEED (Kmh),S_GPS ACCURACY (m),S_GPS ORIENTATION (Â°),S_GPS SATELLITES IN RANGE,S_TIME SINCE START (ms),S_DATE (YYYY-MO-DD HH-MI-SS_SSS),S_ACCELEROMETER X (m/s²),S_ACCELEROMETER Y (m/s²),S_ACCELEROMETER Z (m/s²),S_GRAVITY X (m/s²),S_GRAVITY Y (m/s²),S_GRAVITY Z (m/s²),S_GYROSCOPE Yaw (rad/s),S_GYROSCOPE Pitch (rad/s),S_GYROSCOPE Roll (rad/s),S_MAGNETIC FIELD X (Î¼T),S_MAGNETIC FIELD Y (Î¼T),S_MAGNETIC FIELD Z (Î¼T),S_ORIENTATION (Yaw) (Â°),S_ORIENTATION (Pitch) (Â°),S_ORIENTATION (Roll ) (Â°)
58101.4,58101.39917,9,58101.4,52.2026529,-2.1960592,48.082,94.117,68.37,-0.39,0.1,0,48.25,48.66,48.14999,48.48,4,48.3,0.08976007,0.12954,0,4,3,2021,87,0,0.1000061,0,13.8,11.25,28,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977309,2020-01-08 16:08:20:903,3.23,6.5563,10.8852,0.0125,-0.012,9.8065,-0.067,-0.5465,0.4548,-19.62,-33.87,6,298.9,-85.49,-161.27
58101.5,58101.50017,9,58101.5,52.2026523,-2.1960398,47.855,93.182,68.34,-0.37,0.1,0,48.59,49.11,48.48999,48.78999,4.899994,48.7,0.08976007,0.14994,0,4,3,2048,87,0,-0.1300049,0,13.7,11.25,28,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977410,2020-01-08 16:08:21:004,2.0666,2.6211,10.8275,0.0187,0.017,9.8065,0.1364,-0.242,0.2258,-19.44,-34.12,7.06,304.96,-85.31,-158.71
58101.6,58101.60017,9,58101.6,52.2026517,-2.19602,48.611,92.559,68.32,-0.34,0.1,0,48.95999,49.42,48.78,49.25,5.399994,49.1,0.08976007,0.1897199,0,4,3,2057,87,0,-0.1300049,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977510,2020-01-08 16:08:21:104,2.5101,3.8244,9.0849,0.0279,0.0926,9.8061,-0.0134,-0.5683,0.5752,-19,-34.5,7.31,300.78,-85.02,-162.14
58101.7,58101.70017,9,58101.7,52.2026513,-2.1960001,48.96,92.057,68.31,-0.32,0.1,0,49.28999,49.67999,49.17,49.23,6.200012,49.37,0.08976007,0.1693199,0,4,3,2085,87,0,0.1000061,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977610,2020-01-08 16:08:21:204,-0.3412,-3.6445,10.7443,-0.0318,-0.0002,9.8065,0.2024,-0.0933,0.1546,-19.44,-34.69,6.81,306.43,-84.74,-156.33
58101.8,58101.80017,9,58101.8,52.2026507,-2.1959801,49.392,92.232,68.28,-0.3,0.1,0,49.42999,49.94,49.66,49.91,5.899994,49.71,0.09995985,0.1193399,0,4,3,2071,87,0,0.1000061,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977710,2020-01-08 16:08:21:304,0.3376,-0.7958,10.0543,0.0511,0.0372,9.8063,-0.077,-0.2415,0.4871,-19.94,-34.62,7.63,309.54,-84.33,-154.99
58101.9,58101.90017,9,58101.9,52.2026505,-2.1959599,49.73,91.251,68.3,-0.25,0.1,0,49.86,50.45999,49.81,50.34,6.200012,50.05,0.09995985,0.09995985,0,4,3,2094,87,0,-0.1300049,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977810,2020-01-08 16:08:21:404,1.0617,1.5488,9.5161,0.0105,-0.0827,9.8063,0.0119,0.0647,-0.0612,-20.56,-34.37,6.75,308.47,-83.64,-152.11
58102,58102.00017,9,58102,52.2026503,-2.1959395,50.047,90.816,68.3,-0.22,0.1,0,50.25999,50.81,50.03,50.39999,6.899994,50.38,0.08976007,0.12954,0,4,3,2096,87,0,-0.1300049,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13977910,2020-01-08 16:08:21:504,1.6532,3.6007,10.9635,0.023,-0.0104,9.8065,-0.0782,-0.3518,0.0365,-20.44,-34.19,7.25,309.63,-83.47,-151.36
58102.1,58102.10017,9,58102.1,52.2026502,-2.1959191,50.292,90.501,68.29,-0.2,0.1,0,50.75999,51.11,50.64999,50.78,6.200012,50.66,0.1091399,0.12954,0,4,3,2078,87,0,-0.1300049,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978010,2020-01-08 16:08:21:604,0.387,0.2628,9.034,0.0414,0.0666,9.8063,0.0164,-0.2139,0.4638,-20.56,-34.87,6.94,307.63,-83.34,-152.23
58102.2,58102.20017,9,58102.2,52.2026503,-2.1958986,50.558,89.83,68.3,-0.16,0.1,0,50.89999,51.42,50.61,51.14,5.899994,51.14,0.09995985,0.1693199,0,4,3,2083,87,0,0.1000061,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978110,2020-01-08 16:08:21:704,2.6806,1.6781,10.8241,0.0214,0.051,9.8065,-0.0302,0.0335,0.0776,-20.69,-34.31,7.25,307.45,-83.29,-152.57
58102.3,58102.30017,9,58102.3,52.2026504,-2.1958778,51.095,89.365,68.3,-0.14,0.1,0,51.23999,51.70999,50.89,51.48999,6.300018,51.39,0.09995985,0.1795199,0,4,3,2096,87,0,-0.1300049,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978210,2020-01-08 16:08:21:804,3.1637,-0.9029,10.7116,0.0412,0.0132,9.8065,0.0648,-0.3262,-0.0525,-20.12,-34.37,6.94,304.67,-83.19,-155.38
58102.4,58102.40017,9,58102.4,52.202651,-2.1958571,51.041,87.882,68.33,-0.09,0.1,0,51.39999,51.8,51.26999,51.69,5.899994,51.61,0.1091399,0.16014,0,4,3,2082,87,0,-0.1300049,0,13.7,11.25,28.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978310,2020-01-08 16:08:21:904,1.5194,8.136,9.5112,-0.0315,0.019,9.8065,0.2073,0.0487,-0.1437,-19.5,-34.37,6.5,301.51,-83.04,-158.49
58102.5,58102.50017,9,58102.5,52.2026516,-2.195836,52.006,87.277,68.35,-0.05,0.1,0,51.76999,52.14999,51.7,51.92,5.300018,51.77,0.09995985,0.14994,0,4,3,2109,87,0,0.1000061,0,13.7,11.25,27,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978410,2020-01-08 16:08:22:004,1.7563,-1.0234,10.4355,0.0112,0.1254,9.8057,0.1495,-0.4996,0.6655,-19.44,-34.25,6.5,298.57,-82.87,-160.86
58102.6,58102.60017,9,58102.6,52.2026524,-2.1958149,51.988,86.697,68.35,-0.04,0.1,0,52.06999,52.47,51.97,52.09,4.300018,52.15,0.09995985,0.1091399,0,4,3,2113,87,0,-0.1300049,0,13.8,11.25,22.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978510,2020-01-08 16:08:22:104,1.4328,4.602,9.3662,-0.002,0.0355,9.8065,-0.0187,0.0385,0.3095,-19.5,-34.62,6.25,299.55,-82.36,-155.96
58102.7,58102.70017,9,58102.7,52.2026534,-2.1957938,52.268,85.863,68.38,0,0.1,0,52.39,52.69,52.31999,52.34999,3.5,52.53,0.09995985,0.02957988,0,4,3,2123,87,0,0.1000061,0,13.7,11.25,18.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978610,2020-01-08 16:08:22:204,1.3811,2.4824,10.0269,-0.0191,-0.0408,9.8065,-0.029,-0.0836,0.0753,-19.87,-34,6.31,303.61,-82.32,-152.34
58102.8,58102.80017,9,58102.8,52.2026543,-2.1957726,52.279,85.921,68.38,0,0.1,0,52.67,52.98,52.39999,52.58,3.200012,52.69,0.07956004,0,0,5,3,2125,87,0,0.1000061,0,13.7,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978710,2020-01-08 16:08:22:304,0.9396,6.4159,8.3064,-0.029,-0.1029,9.806,-0.0228,0.3368,-0.1128,-20.87,-32.87,5.75,312.02,-81.92,-144.51
58102.9,58102.90017,9,58102.9,52.2026554,-2.1957514,52.463,85.216,68.42,0.05,0.1,0,52.64999,53.3,52.61,52.72,3.700012,52.73,0.05915999,-0.009180069,0,5,3,2139,87,0,-0.1300049,0,13.7,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978810,2020-01-08 16:08:22:404,-0.4666,-2.3229,11.841,-0.0098,-0.0188,9.8065,0.0727,-0.1136,0.4512,-22,-32.37,6.63,317.86,-81.51,-141.55
58103,58102.99917,9,58103,52.2026565,-2.1957302,52.474,85.406,68.46,0.1,0.1,0.5,52.59,52.89999,53.05,52.64,3.600006,52.82,0.04997993,-0.02958012,0,5,3,2141,87,0,0.1000061,0,13.8,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13978909,2020-01-08 16:08:22:503,1.4531,-0.729,11.5542,0.0581,-0.0514,9.8062,-0.1232,0.3223,0.1093,-22.75,-32.81,6.5,321.31,-80.78,-137.31
58103.1,58103.10017,9,58103.1,52.2026574,-2.1957087,52.812,86.146,68.51,0.14,0.1,3.200012,52.73,52.95999,52.87999,53.14999,2.899994,52.81,0.04997993,-0.009180069,0,5,3,2159,87,0,-0.1300049,0,13.8,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979010,2020-01-08 16:08:22:604,0.5074,-1.2052,13.2059,-0.0406,-0.0335,9.8065,0.1034,0.0413,-0.1715,-22,-32.31,6.69,323.31,-80.15,-135.74
58103.2,58103.20017,9,58103.2,52.2026586,-2.1956876,52.488,84.993,68.57,0.2,0.1,7.399963,52.50999,52.73,52.58,52.64999,2.200012,52.77,0.04997993,-0.009180069,0,5,3,2172,87,0,0.1000061,0,13.7,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979110,2020-01-08 16:08:22:704,0.0249,-2.1427,14.4674,0.0514,-0.0526,9.8064,0.2948,0.94,-0.4939,-21.94,-32.44,6.56,321.64,-80.03,-136.97
58103.3,58103.29917,9,58103.3,52.2026598,-2.1956661,53.089,84.906,68.62,0.23,0.1,9.899963,52.62999,52.81,53,52.95,0.6000061,52.66,0.0397799,-0.02958012,0,5,3,2174,87,0,0.8200073,0,13.7,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979209,2020-01-08 16:08:22:803,3.4761,9.3607,12.2035,0.0973,-0.0341,9.806,-0.0222,0.2936,-0.657,-21.25,-33.06,6.88,316.8,-79.72,-140.6
58103.4,58103.40117,9,58103.4,52.2026612,-2.1956448,52.751,84.254,68.69,0.28,0.1,9.799988,52.89999,52.83,52.53999,52.41,-0.3999939,52.79,0.02957988,-0.03978014,0,5,3,2205,87,0,-0.1300049,0,13.7,11.25,17.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979311,2020-01-08 16:08:22:905,1.9854,4.4685,9.8934,-0.0834,-0.1057,9.8056,0.3029,0.1955,-0.6413,-21.5,-33.69,6.56,317.59,-80.27,-140.29
58103.5,58103.50017,9,58103.5,52.2026623,-2.1956235,52.628,84.962,68.74,0.3,0.1,8.899963,52.73999,52.72,52.5,52.17999,0,52.71,0.01937985,-0.05915999,0,5,3,2226,87,0,-0.1300049,0,13.7,11.25,17,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979410,2020-01-08 16:08:23:004,-0.4735,-0.2416,10.884,-0.006,0.0783,9.8062,0.1644,0.0807,0.2744,-21.5,-33.31,6.56,314.9,-80.49,-143.02
58103.6,58103.60017,9,58103.6,52.2026635,-2.1956023,52.636,84.878,68.82,0.36,0.1,8.599976,52.50999,52.50999,52.67999,52.34999,0.3999939,52.55,0.02957988,-0.06936002,0,5,3,2233,87,0,-0.1300049,0,13.8,11.25,15,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979510,2020-01-08 16:08:23:104,-2.0191,-1.1838,9.3158,-0.0414,-0.0304,9.8064,0.2303,0.1253,-0.0235,-22.31,-32.94,7.31,314.7,-80.11,-142.39
58103.7,58103.70017,9,58103.7,52.2026648,-2.1955812,52.47,84.923,68.92,0.43,0.1,8.700012,52.28999,52.37999,52.50999,52.37,0.7000122,52.37,0.02957988,-0.06936002,0,5,3,2190,87,0,0.1000061,0,13.8,11.25,12.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979610,2020-01-08 16:08:23:204,-0.1529,0.8045,11.8348,-0.0041,-0.0443,9.8065,0.2884,0.243,-0.1169,-22.44,-32.81,6.94,315.23,-79.72,-141.53
58103.8,58103.80017,9,58103.8,52.2026661,-2.1955601,52.373,84.541,69,0.47,0.1,9.700012,52.01999,51.98999,52.28,52.09,0.5,52.06,0.01937985,-0.05915999,0,5,3,2089,87,0,0.1000061,0,13.7,11.25,9,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979710,2020-01-08 16:08:23:304,0.0282,-1.33,11.3165,0.0246,-0.031,9.8065,0.0572,0.1635,-0.1956,-22.31,-32.44,7.06,313.36,-79.36,-142.97
58103.9,58103.89917,9,58103.9,52.2026672,-2.1955388,52.585,84.95,69.1,0.54,0.1,10.59998,51.91,51.81999,52.23999,51.75,0,51.99,0,-0.08976007,0,5,3,2067,87,0,-0.1300049,0,13.8,11.25,7.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979809,2020-01-08 16:08:23:403,-0.4471,1.0837,8.7355,0.0245,0.0236,9.8065,-0.1015,0.1576,-0.0845,-22.06,-32.37,7.19,310.61,-79.25,-145.1
58104,58104.00017,9,58104,52.2026684,-2.195518,51.75,84.959,69.16,0.54,0.1,11.79999,51.7,51.67,51.45,51.39999,-0.1000061,51.62,0,0,0,5,3,2046,87,0,0.1000061,0,13.8,11.25,7,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13979910,2020-01-08 16:08:23:504,0.1716,-3.5382,10.6036,0.0374,0.0556,9.8063,-0.1011,0.1235,0.1178,-21.19,-32.44,7.25,308.03,-79.57,-147.91
58104.1,58104.10017,9,58104.1,52.2026695,-2.195497,51.869,84.98,69.26,0.59,0.1,12.39996,51.3,51.23999,51.67999,51.03999,-0.5,51.3,0.009180069,-0.01938009,0,5,3,2027,87,0,0.1000061,0,13.8,11.25,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980010,2020-01-08 16:08:23:604,-3.325,1.0694,6.3803,0.0642,-0.0134,9.8064,-0.4108,0.0997,-0.5105,-21.25,-32.69,6.81,306.94,-79.92,-148.9
58104.2,58104.19917,9,58104.2,52.2026708,-2.1954758,52.38,84.464,69.33,0.6,0.1,12.29999,51.39,51.22,51.37999,51.36,-1.399994,51.29,0,0.009180069,0,5,3,1966,87,0,0.1000061,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980109,2020-01-08 16:08:23:703,0.7175,1.6686,10.0933,0.0329,0.0344,9.8065,-0.0966,-0.2451,-0.1088,-20.5,-32.37,6.69,302.91,-80.9,-154.38
58104.3,58104.30017,9,58104.3,52.2026721,-2.1954549,51.71,84.179,69.36,0.57,0.1,12.5,51.48,51.42999,51.12999,50.7,-1.399994,51.45,-0.009180069,-0.02958012,0,5,3,1898,87,0,0.1000061,0,13.7,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980210,2020-01-08 16:08:23:804,-0.1096,3.2222,7.1108,0.0191,0.0256,9.8066,-0.1865,0.0634,0.1981,-20.12,-32.87,6,297.67,-81.14,-156.18
58104.4,58104.40017,9,58104.4,52.2026733,-2.1954345,50.576,84.539,69.41,0.56,0.1,14.29999,51.36,51.28999,51.06,50.81999,-1,51.33,-0.009180069,-0.04997993,0,5,3,1827,87,0,-0.1300049,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980310,2020-01-08 16:08:23:904,0.0897,2.8625,9.2001,-0.0613,0.0364,9.8063,-0.0064,-0.3306,0.1454,-19.94,-33.19,5.69,299.45,-81.61,-155.3
58104.5,58104.50017,9,58104.5,52.2026744,-2.1954139,50.861,84.922,69.46,0.56,0.1,18,51.08,50.98,51.16,50.67,-1.199982,51.08,0,-0.07956004,0,5,3,1776,87,0,-0.1300049,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980410,2020-01-08 16:08:24:004,-1.2762,-0.8683,10.6786,-0.0332,-0.0028,9.8065,0.1354,-0.1345,0.1325,-19.75,-33.5,5.5,302.1,-82.13,-153.72
58104.6,58104.60017,9,58104.6,52.2026755,-2.1953933,50.81,84.757,69.51,0.56,0.1,19.59998,50.78,50.64999,51.14,50.62,-2.600006,50.83,0.009180069,-0.09996009,0,5,3,1731,87,0,-0.1300049,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980510,2020-01-08 16:08:24:104,-0.7249,-0.8642,10.4712,0.0227,0.0189,9.8065,0.1219,-0.0931,0.1569,-18.87,-33.12,6.31,300.89,-81.66,-154.38
58104.7,58104.69917,9,58104.7,52.2026765,-2.1953726,51.185,85.469,69.59,0.6,0.1,18,50.62,50.36,50.81999,50.33,-3.399994,50.44,0,-0.08976007,0,5,3,1692,87,0,-0.1300049,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980609,2020-01-08 16:08:24:203,2.366,-0.0162,12.6783,-0.0207,-0.0198,9.8066,0.3364,-0.0248,-0.0989,-19.5,-32.62,7,304.15,-81.32,-153.94
58104.8,58104.80017,9,58104.8,52.2026776,-2.195352,51.026,85.008,69.66,0.6,0.1,16.20001,50.42999,50.11,50.58,50.02,-2.600006,50.28,0,-0.08976007,0,5,3,1675,87,0,-0.1300049,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980710,2020-01-08 16:08:24:304,-0.491,-2.3177,8.6625,-0.0376,-0.0217,9.8065,0.1514,0.1383,-0.1183,-19.75,-33.31,7.31,300.92,-80.99,-155.86
58104.9,58104.90017,9,58104.9,52.2026784,-2.1953317,50.177,86.077,69.72,0.6,0.1,15.70001,50.36,50.11,50.31,49.77,-2,50.19,-0.009180069,-0.05915999,0,5,3,1664,87,0,-0.1300049,0,13.8,10.5,5.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980810,2020-01-08 16:08:24:404,-1.0622,-2.4413,9.1258,-0.0748,-0.0356,9.8063,0.1608,-0.1902,-0.0922,-20.12,-33.06,6.56,302.79,-81.15,-154.47
58105,58105.00017,9,58105,52.2026793,-2.1953114,50.018,85.698,69.77,0.59,0.1,16.39996,50.23999,50.09999,50.11,49.73999,-1.799988,50.17,-0.01938009,-0.04997993,0,5,3,1655,87,0,0.1000061,0,13.7,10.5,7.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13980910,2020-01-08 16:08:24:504,-1.2754,-0.5493,8.7801,-0.0596,-0.0194,9.8064,0.1174,0.1468,-0.1494,-20.12,-33.31,6.13,299.02,-81.16,-155.01
58105.1,58105.10017,9,58105.1,52.2026799,-2.1952911,49.842,86.776,69.81,0.58,0.1,17.89996,50.00999,49.86,49.94,49.59,-2.100006,50.03,-0.009180069,-0.04997993,0,5,3,1659,87,0,0.1000061,0,13.8,10.5,11,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981010,2020-01-08 16:08:24:604,0.0372,0.5187,11.4564,-0.0208,0.0265,9.8065,0.1232,0.1873,-0.1307,-19.25,-33.31,6.75,304.3,-81.58,-154.18
58105.2,58105.20017,9,58105.2,52.2026808,-2.1952711,49.428,86.364,69.87,0.58,0.1,18.20001,49.75,49.44,49.67999,49.28999,-2.600006,49.69,0,-0.02958012,0,5,3,1678,87,0,-0.1300049,0,13.7,10.5,11.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981110,2020-01-08 16:08:24:704,0.0258,0.7504,10.1018,-0.0387,-0.0036,9.8065,0.1939,0.1738,-0.2603,-18.94,-33.87,7.56,305.8,-81.87,-155.78
58105.3,58105.30017,9,58105.3,52.2026815,-2.1952507,50.101,86.52,69.94,0.6,0.1,16.89996,49.58,49.17999,49.75999,49.12,-2.600006,49.38,0,-0.04997993,0,5,3,1683,87,0,-0.1300049,0,13.8,10.5,11.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981210,2020-01-08 16:08:24:804,-0.3708,0.4567,11.9399,-0.0065,0.0048,9.8065,0.1884,0.0021,-0.1074,-19.37,-33.94,7.38,297.43,-81.63,-159.9
58105.4,58105.40017,9,58105.4,52.2026822,-2.1952309,49.162,86.867,70.03,0.63,0.1,15.39996,49.41,49.19,49.61,49.14,-2.299988,49.32,0,-0.05915999,0,5,3,1670,87,0,-0.1300049,0,13.7,10.5,11.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981310,2020-01-08 16:08:24:904,-1.4309,-1.3345,8.6575,0.0349,0.0096,9.8065,-0.0509,-0.3899,0.0281,-19.5,-34.56,7.31,294.66,-81.12,-161.13
58105.5,58105.49917,9,58105.5,52.2026827,-2.1952108,49.342,87.188,70.07,0.6,0.1,14.59998,49.33,49.17999,49.17,48.91,-1.799988,49.24,0,-0.04997993,0,5,3,1645,87,0,-0.1300049,0,13.7,10.5,11.5,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981409,2020-01-08 16:08:25:003,-0.3113,3.1453,8.6573,-0.045,-0.0373,9.8064,0.0422,0.0195,-0.0848,-19.56,-34.75,7.44,294.39,-81,-160.88
58105.6,58105.60017,9,58105.6,52.2026835,-2.1951911,48.845,86.748,70.15,0.63,0.1,14.59998,49.14,48.98999,49.06,48.72,-1.199982,49.1,0,-0.02958012,0,5,3,1626,87,0,0.1000061,0,13.7,10.5,12,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981510,2020-01-08 16:08:25:104,0.0956,-0.564,10.3393,-0.0188,0.0339,9.8065,0.0459,-0.1271,0.264,-19.94,-33.94,7.06,298.3,-81.17,-158.06
58105.7,58105.70017,9,58105.7,52.2026839,-2.1951711,48.924,87.564,70.19,0.61,0.1,14.59998,49,48.84999,49.03,48.53999,-1.600006,48.89,0,-0.02958012,0,5,3,1616,87,0,-0.1300049,0,13.8,10.5,15,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981610,2020-01-08 16:08:25:204,-0.5669,0.7382,9.8304,-0.0252,0.0027,9.8066,0.0584,0.0655,-0.0244,-20.31,-34.19,7.13,300.52,-81.17,-156.11
58105.8,58105.80017,9,58105.8,52.2026846,-2.1951512,49.241,86.949,70.25,0.61,0.1,14.89996,48.86,48.75999,49.08,48.59,-1.699982,48.9,0,-0.04997993,0,5,3,1598,87,0,0.1000061,0,13.7,10.5,18,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981710,2020-01-08 16:08:25:304,-0.3704,0.3775,9.1727,0.001,-0.0037,9.8065,-0.0335,-0.0294,-0.002,-19.81,-33.56,7.81,303.14,-81.1,-156.44
58105.9,58105.90017,9,58105.9,52.202685,-2.1951316,48.341,87.645,70.33,0.63,0.1,16,48.75999,48.62999,48.62,48.36,-1.600006,48.77,0.009180069,-0.05915999,0,5,3,1592,87,0,-0.1300049,0,13.7,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981810,2020-01-08 16:08:25:404,-0.0027,-0.1761,10.6094,0.004,-0.0297,9.8065,-0.0585,0.0683,0.0624,-20.75,-33.19,7.69,303.82,-80.98,-155.58
58106,58105.99917,9,58106,52.2026856,-2.1951118,48.704,87.334,70.38,0.62,0.1,16.59998,48.64999,48.45999,48.75,48.2,-1.399994,48.61,0.01937985,-0.09996009,0,5,3,1608,87,0,-0.1300049,0,13.7,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13981909,2020-01-08 16:08:25:503,-0.0114,0.2747,10.5121,0.0063,-0.031,9.8066,-0.093,0.1267,0.0286,-20.5,-33.19,7.69,307.45,-80.77,-152.65
58106.1,58106.10017,9,58106.1,52.2026859,-2.1950919,48.892,88.294,70.44,0.62,0.1,16.5,48.61,48.39,48.78999,48.22,-2,48.59,0.02957988,-0.1091399,0,5,3,1584,87,0,0.1000061,0,13.8,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13982010,2020-01-08 16:08:25:604,-0.3625,-2.324,10.846,0.038,-0.0382,9.8065,-0.0754,0.0426,0.1318,-21,-32.81,8.38,308.45,-80.65,-151.17
58106.2,58106.19917,9,58106.2,52.2026863,-2.1950724,48.226,88.118,70.52,0.64,0.1,16.5,48.61,48.45,48.64,48.23,-1.699982,48.53,0.02957988,-0.08976007,0,5,3,1578,87,0,0.1000061,0,13.7,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13982109,2020-01-08 16:08:25:703,-1.2683,0.1772,8.2632,0.0183,-0.0636,9.8064,-0.1429,0.1833,-0.1318,-21.5,-32.69,8.19,310.45,-80.08,-148.79
58106.3,58106.30017,9,58106.3,52.2026866,-2.1950526,48.524,88.354,70.57,0.63,0.1,16.59998,48.64999,48.50999,48.64,48.09999,-1.699982,48.57,0.0397799,-0.09996009,0,5,3,1581,87,0,-0.1300049,0,13.7,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13982210,2020-01-08 16:08:25:804,0.3397,-0.4973,8.7878,0.0304,-0.0243,9.8065,-0.1413,0.0092,-0.0697,-21.31,-31.81,7.56,312.55,-80.39,-147.73
58106.4,58106.40017,9,58106.4,52.2026866,-2.1950329,48.456,89.478,70.62,0.62,0.1,17,48.72,48.56,48.64999,48.09999,-2,48.57,0.04997993,-0.08976007,0,5,3,1550,87,0,0.1000061,0,13.7,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,23 / 23,13982310,2020-01-08 16:08:25:904,0.442,0.1652,8.673,0.0141,0.0043,9.8066,-0.1663,0.0496,-0.016,-21.06,-32.69,7.75,311.66,-80.32,-148.07
58106.5,58106.50017,9,58106.5,52.202687,-2.1950133,48.265,88.443,70.69,0.63,0.1,17.89996,48.7,48.42999,48.75999,48.3,-2,48.65,0.04997993,-0.07956004,0,5,3,1541,87,0,-0.1300049,0,13.7,10.5,19,52.20268,-2.196559,127.4,10.09,3,98.46,24 / 24,13982410,2020-01-08 16:08:26:004,0.5062,0.1182,10.6048,0.0316,0.0145,9.8065,-0.0392,-0.152,0.0389,-20.75,-32.81,8.25,310.38,-80.33,-149.15
